MSFT,2025-11-03T08:39:59.720105,3271.4168,1,1,NSE
RELIANCE,2025-11-03T08:40:00.720105,612.6355,50,0,NSE
GOOG,2025-11-03T08:40:01.720105,153.2043,5,0,NSE
GOOG,2025-11-03T08:40:02.720105,2973.793,200,0,BSE
TSLA,2025-11-03T08:40:03.720105,1088.8474,1,0,NSE
INFY,2025-11-03T08:40:04.720105,3466.856,10,1,NSE
MSFT,2025-11-03T08:40:05.720105,775.0519,200,0,NSE
GOOG,2025-11-03T08:40:06.720105,3030.8744,1,0,NASDAQ
AAPL,2025-11-03T08:40:07.720105,538.385,5,1,BSE
AAPL,2025-11-03T08:40:08.720105,700.1427,5,1,NASDAQ
INFY,2025-11-03T08:40:09.720105,138.8586,5,0,NASDAQ
INFY,2025-11-03T08:40:10.720105,2295.5704,100,1,BSE
MSFT,2025-11-03T08:40:11.720105,1951.1014,200,1,NASDAQ
TCS,2025-11-03T08:40:12.720105,3238.6099,10,1,NASDAQ
GOOG,2025-11-03T08:40:13.720105,738.6073,100,0,NSE
GOOG,2025-11-03T08:40:14.720105,736.5611,1,1,BSE
INFY,2025-11-03T08:40:15.720105,2480.5082,100,1,NASDAQ
AMZN,2025-11-03T08:40:16.720105,1818.1786,10,1,NASDAQ
RELIANCE,2025-11-03T08:40:17.720105,1243.412,100,1,NASDAQ
AAPL,2025-11-03T08:40:18.720105,3138.9337,100,1,NSE
TSLA,2025-11-03T08:40:19.720105,3418.5758,100,0,NSE
RELIANCE,2025-11-03T08:40:20.720105,249.2467,10,0,BSE
AMZN,2025-11-03T08:40:21.720105,465.7897,50,0,BSE
MSFT,2025-11-03T08:40:22.720105,3217.9925,200,1,NASDAQ
INFY,2025-11-03T08:40:23.720105,1362.1628,50,0,NSE
AMZN,2025-11-03T08:40:24.720105,1515.5898,1,0,BSE
AMZN,2025-11-03T08:40:25.720105,1471.8501,10,0,NSE
GOOG,2025-11-03T08:40:26.720105,3217.5235,200,1,NSE
GOOG,2025-11-03T08:40:27.720105,592.2852,100,0,BSE
GOOG,2025-11-03T08:40:28.720105,3171.6455,5,1,NASDAQ
MSFT,2025-11-03T08:40:29.720105,450.2645,1,1,NSE
GOOG,2025-11-03T08:40:30.720105,150.0014,100,0,NSE
AMZN,2025-11-03T08:40:31.720105,2521.7142,1,0,NASDAQ
RELIANCE,2025-11-03T08:40:32.720105,2903.0431,1,1,NASDAQ
TCS,2025-11-03T08:40:33.720105,219.1059,10,0,NSE
INFY,2025-11-03T08:40:34.720105,737.2736,5,0,NSE
INFY,2025-11-03T08:40:35.720105,2822.3164,1,1,NASDAQ
GOOG,2025-11-03T08:40:36.720105,3497.4242,100,0,NASDAQ
MSFT,2025-11-03T08:40:37.720105,1049.0548,100,1,NASDAQ
MSFT,2025-11-03T08:40:38.720105,2065.7422,5,1,NASDAQ
TSLA,2025-11-03T08:40:39.720105,1869.74,200,1,NASDAQ
AAPL,2025-11-03T08:40:40.720105,1892.2892,50,0,NSE
MSFT,2025-11-03T08:40:41.720105,1138.7371,100,1,NASDAQ
RELIANCE,2025-11-03T08:40:42.720105,2934.4716,200,0,NASDAQ
TSLA,2025-11-03T08:40:43.720105,1800.0585,200,0,BSE
TCS,2025-11-03T08:40:44.720105,2962.2563,200,1,BSE
GOOG,2025-11-03T08:40:45.720105,986.7095,50,1,NASDAQ
TCS,2025-11-03T08:40:46.720105,223.8218,10,1,NSE
RELIANCE,2025-11-03T08:40:47.720105,189.9697,10,0,NSE
AMZN,2025-11-03T08:40:48.720105,891.5014,100,1,BSE
MSFT,2025-11-03T08:40:49.720105,1985.8908,200,0,NASDAQ
RELIANCE,2025-11-03T08:40:50.720105,1795.801,5,0,BSE
TCS,2025-11-03T08:40:51.720105,2884.0132,5,1,NASDAQ
AAPL,2025-11-03T08:40:52.720105,2255.4368,100,1,NASDAQ
INFY,2025-11-03T08:40:53.720105,1944.103,5,1,NSE
TSLA,2025-11-03T08:40:54.720105,2523.7982,1,0,BSE
MSFT,2025-11-03T08:40:55.720105,1158.5273,100,1,NASDAQ
RELIANCE,2025-11-03T08:40:56.720105,751.0185,50,1,NASDAQ
AAPL,2025-11-03T08:40:57.720105,2769.6705,50,1,BSE
TSLA,2025-11-03T08:40:58.720105,3237.9467,50,0,NSE
TCS,2025-11-03T08:40:59.720105,2905.8971,200,0,NSE
MSFT,2025-11-03T08:41:00.720105,2213.0947,50,1,NASDAQ
MSFT,2025-11-03T08:41:01.720105,2329.5728,200,1,BSE
GOOG,2025-11-03T08:41:02.720105,1312.3254,50,1,BSE
TSLA,2025-11-03T08:41:03.720105,3042.6445,10,0,NSE
INFY,2025-11-03T08:41:04.720105,900.3986,1,1,NSE
TCS,2025-11-03T08:41:05.720105,1727.394,5,1,NASDAQ
AMZN,2025-11-03T08:41:06.720105,2323.7192,1,0,NASDAQ
TCS,2025-11-03T08:41:07.720105,2262.3449,50,0,NSE
AMZN,2025-11-03T08:41:08.720105,1121.2991,50,1,NASDAQ
GOOG,2025-11-03T08:41:09.720105,2966.9049,100,1,NASDAQ
TCS,2025-11-03T08:41:10.720105,553.0014,50,0,BSE
GOOG,2025-11-03T08:41:11.720105,777.5921,5,1,NASDAQ
MSFT,2025-11-03T08:41:12.720105,3001.5962,100,1,NSE
MSFT,2025-11-03T08:41:13.720105,1792.2694,200,0,NASDAQ
MSFT,2025-11-03T08:41:14.720105,1380.7705,100,1,BSE
AMZN,2025-11-03T08:41:15.720105,375.3556,200,0,NSE
TSLA,2025-11-03T08:41:16.720105,519.6409,50,1,BSE
TCS,2025-11-03T08:41:17.720105,526.7697,50,1,NSE
INFY,2025-11-03T08:41:18.720105,1422.7809,50,0,BSE
TCS,2025-11-03T08:41:19.720105,3067.8082,50,1,NSE
TSLA,2025-11-03T08:41:20.720105,1728.7865,200,1,BSE
TSLA,2025-11-03T08:41:21.720105,2500.825,100,0,NASDAQ
MSFT,2025-11-03T08:41:22.720105,983.9007,50,1,NSE
TSLA,2025-11-03T08:41:23.720105,388.381,5,0,NASDAQ
RELIANCE,2025-11-03T08:41:24.720105,2793.4485,5,1,BSE
AMZN,2025-11-03T08:41:25.720105,2040.6193,5,1,NSE
MSFT,2025-11-03T08:41:26.720105,2284.4669,50,0,NSE
GOOG,2025-11-03T08:41:27.720105,3198.6001,10,0,NSE
TCS,2025-11-03T08:41:28.720105,1595.5784,1,1,BSE
GOOG,2025-11-03T08:41:29.720105,877.9668,50,0,NSE
AAPL,2025-11-03T08:41:30.720105,2616.187,100,1,BSE
TSLA,2025-11-03T08:41:31.720105,3333.0756,5,1,NASDAQ
MSFT,2025-11-03T08:41:32.720105,1815.5593,50,0,NASDAQ
MSFT,2025-11-03T08:41:33.720105,3038.4778,1,1,NSE
TCS,2025-11-03T08:41:34.720105,3165.3819,10,0,NASDAQ
TSLA,2025-11-03T08:41:35.720105,2424.0098,50,0,BSE
RELIANCE,2025-11-03T08:41:36.720105,2044.75,10,0,BSE
RELIANCE,2025-11-03T08:41:37.720105,1168.7492,1,0,BSE
GOOG,2025-11-03T08:41:38.720105,2435.4905,100,1,NASDAQ
RELIANCE,2025-11-03T08:41:39.720105,1426.8178,10,0,BSE
MSFT,2025-11-03T08:41:40.720105,1427.9702,50,0,NSE
RELIANCE,2025-11-03T08:41:41.720105,2737.2503,50,0,BSE
INFY,2025-11-03T08:41:42.720105,1996.871,1,0,NSE
AAPL,2025-11-03T08:41:43.720105,2861.663,5,0,NSE
AMZN,2025-11-03T08:41:44.720105,1045.3943,1,1,BSE
RELIANCE,2025-11-03T08:41:45.720105,545.8182,200,1,NSE
TSLA,2025-11-03T08:41:46.720105,2626.1979,200,0,BSE
AAPL,2025-11-03T08:41:47.720105,2668.0249,50,1,NSE
AAPL,2025-11-03T08:41:48.720105,229.3073,5,1,NSE
INFY,2025-11-03T08:41:49.720105,2553.0784,100,1,NSE
AMZN,2025-11-03T08:41:50.720105,1629.6005,50,0,BSE
INFY,2025-11-03T08:41:51.720105,387.3977,10,0,NSE
MSFT,2025-11-03T08:41:52.720105,2770.3581,100,0,NSE
TSLA,2025-11-03T08:41:53.720105,3177.2526,1,0,BSE
TCS,2025-11-03T08:41:54.720105,566.7643,100,0,NASDAQ
GOOG,2025-11-03T08:41:55.720105,78.7227,200,0,NASDAQ
TSLA,2025-11-03T08:41:56.720105,1369.0622,1,1,NSE
RELIANCE,2025-11-03T08:41:57.720105,1002.9527,50,1,NASDAQ
TSLA,2025-11-03T08:41:58.720105,327.4516,200,0,NSE
INFY,2025-11-03T08:41:59.720105,701.7681,10,0,BSE
AAPL,2025-11-03T08:42:00.720105,1826.3041,200,1,NASDAQ
TCS,2025-11-03T08:42:01.720105,1838.4193,1,1,NASDAQ
INFY,2025-11-03T08:42:02.720105,2834.8668,50,1,BSE
GOOG,2025-11-03T08:42:03.720105,2768.5729,50,0,NASDAQ
INFY,2025-11-03T08:42:04.720105,948.0204,10,0,NASDAQ
AAPL,2025-11-03T08:42:05.720105,1192.9593,1,1,NSE
MSFT,2025-11-03T08:42:06.720105,1766.1632,10,1,BSE
GOOG,2025-11-03T08:42:07.720105,438.953,1,1,BSE
INFY,2025-11-03T08:42:08.720105,1155.1734,5,0,NASDAQ
TCS,2025-11-03T08:42:09.720105,3168.0227,1,0,NASDAQ
INFY,2025-11-03T08:42:10.720105,506.9837,100,1,NSE
INFY,2025-11-03T08:42:11.720105,942.2391,10,1,NSE
INFY,2025-11-03T08:42:12.720105,1148.6624,10,0,NSE
AAPL,2025-11-03T08:42:13.720105,2039.8001,50,0,NSE
AMZN,2025-11-03T08:42:14.720105,3437.0426,1,1,NSE
TCS,2025-11-03T08:42:15.720105,933.2441,10,0,BSE
GOOG,2025-11-03T08:42:16.720105,138.4194,10,0,NASDAQ
GOOG,2025-11-03T08:42:17.720105,1973.2536,100,0,BSE
RELIANCE,2025-11-03T08:42:18.720105,3047.2331,100,0,BSE
TCS,2025-11-03T08:42:19.720105,210.1478,10,1,BSE
GOOG,2025-11-03T08:42:20.720105,267.2665,5,1,NASDAQ
TCS,2025-11-03T08:42:21.720105,3301.9163,1,0,NASDAQ
TCS,2025-11-03T08:42:22.720105,619.1349,1,1,NSE
MSFT,2025-11-03T08:42:23.720105,2507.4122,10,1,NSE
AMZN,2025-11-03T08:42:24.720105,2285.4804,1,0,NSE
MSFT,2025-11-03T08:42:25.720105,100.5163,200,1,NASDAQ
GOOG,2025-11-03T08:42:26.720105,541.1761,5,1,NASDAQ
AAPL,2025-11-03T08:42:27.720105,1237.4897,200,1,NASDAQ
TSLA,2025-11-03T08:42:28.720105,1481.6462,1,1,BSE
TSLA,2025-11-03T08:42:29.720105,1203.8935,1,0,NASDAQ
AAPL,2025-11-03T08:42:30.720105,2363.7258,10,1,NASDAQ
TCS,2025-11-03T08:42:31.720105,2087.2358,5,1,NASDAQ
TSLA,2025-11-03T08:42:32.720105,342.3538,50,1,BSE
RELIANCE,2025-11-03T08:42:33.720105,644.4847,10,0,NSE
MSFT,2025-11-03T08:42:34.720105,377.9515,10,0,NASDAQ
INFY,2025-11-03T08:42:35.720105,501.4621,10,1,NASDAQ
MSFT,2025-11-03T08:42:36.720105,2928.4711,50,0,NASDAQ
AMZN,2025-11-03T08:42:37.720105,1504.271,200,0,BSE
MSFT,2025-11-03T08:42:38.720105,2582.1391,200,0,NSE
RELIANCE,2025-11-03T08:42:39.720105,2654.8057,50,0,NSE
TCS,2025-11-03T08:42:40.720105,2281.6081,5,0,BSE
AMZN,2025-11-03T08:42:41.720105,1622.6672,100,0,NASDAQ
MSFT,2025-11-03T08:42:42.720105,1283.3495,5,0,NASDAQ
AAPL,2025-11-03T08:42:43.720105,2831.1144,5,1,BSE
GOOG,2025-11-03T08:42:44.720105,459.5003,1,0,NASDAQ
TSLA,2025-11-03T08:42:45.720105,140.0609,50,0,BSE
AMZN,2025-11-03T08:42:46.720105,2543.1041,50,0,BSE
RELIANCE,2025-11-03T08:42:47.720105,108.5356,10,0,NSE
TCS,2025-11-03T08:42:48.720105,1024.6936,200,0,BSE
GOOG,2025-11-03T08:42:49.720105,2297.7887,200,0,NSE
GOOG,2025-11-03T08:42:50.720105,1779.096,200,1,NSE
GOOG,2025-11-03T08:42:51.720105,1114.8095,50,1,BSE
AMZN,2025-11-03T08:42:52.720105,1082.0924,5,0,NSE
AAPL,2025-11-03T08:42:53.720105,1288.0414,100,0,NASDAQ
GOOG,2025-11-03T08:42:54.720105,3491.732,100,1,NSE
INFY,2025-11-03T08:42:55.720105,3088.4748,200,1,NSE
MSFT,2025-11-03T08:42:56.720105,2687.4168,1,1,NSE
INFY,2025-11-03T08:42:57.720105,2130.7038,1,0,NSE
GOOG,2025-11-03T08:42:58.720105,2979.5517,50,0,BSE
AMZN,2025-11-03T08:42:59.720105,1423.2581,5,1,BSE
AMZN,2025-11-03T08:43:00.720105,313.6788,100,0,BSE
AAPL,2025-11-03T08:43:01.720105,1937.6687,10,0,BSE
MSFT,2025-11-03T08:43:02.720105,3489.4284,1,0,BSE
AAPL,2025-11-03T08:43:03.720105,3424.0935,200,1,BSE
INFY,2025-11-03T08:43:04.720105,2075.1571,1,0,NASDAQ
TSLA,2025-11-03T08:43:05.720105,1449.9959,200,0,NASDAQ
AMZN,2025-11-03T08:43:06.720105,2739.2437,100,1,NASDAQ
TSLA,2025-11-03T08:43:07.720105,367.6157,5,1,BSE
AAPL,2025-11-03T08:43:08.720105,290.1752,50,0,BSE
MSFT,2025-11-03T08:43:09.720105,2522.7314,1,0,NASDAQ
RELIANCE,2025-11-03T08:43:10.720105,1923.0833,100,0,NASDAQ
TSLA,2025-11-03T08:43:11.720105,1281.7859,100,1,NASDAQ
MSFT,2025-11-03T08:43:12.720105,1612.6207,1,0,NSE
AAPL,2025-11-03T08:43:13.720105,196.1379,1,0,NSE
TSLA,2025-11-03T08:43:14.720105,3292.8282,200,1,NSE
MSFT,2025-11-03T08:43:15.720105,1074.5218,10,0,NSE
TSLA,2025-11-03T08:43:16.720105,2058.1457,10,1,NSE
AMZN,2025-11-03T08:43:17.720105,2892.5706,5,0,NSE
AMZN,2025-11-03T08:43:18.720105,1443.3908,1,1,BSE
MSFT,2025-11-03T08:43:19.720105,917.7436,50,0,NSE
MSFT,2025-11-03T08:43:20.720105,585.9518,50,1,NSE
MSFT,2025-11-03T08:43:21.720105,1355.662,50,1,NSE
TSLA,2025-11-03T08:43:22.720105,2167.9197,50,0,BSE
AAPL,2025-11-03T08:43:23.720105,3486.104,200,1,NASDAQ
INFY,2025-11-03T08:43:24.720105,78.006,100,1,BSE
MSFT,2025-11-03T08:43:25.720105,2230.8262,5,1,BSE
MSFT,2025-11-03T08:43:26.720105,1611.9139,50,0,BSE
GOOG,2025-11-03T08:43:27.720105,2311.5123,10,0,NASDAQ
AMZN,2025-11-03T08:43:28.720105,2256.652,1,1,NASDAQ
TSLA,2025-11-03T08:43:29.720105,3065.1518,50,0,NASDAQ
MSFT,2025-11-03T08:43:30.720105,1761.3376,100,1,NSE
MSFT,2025-11-03T08:43:31.720105,1377.6175,5,1,NASDAQ
TSLA,2025-11-03T08:43:32.720105,2909.2319,50,0,BSE
AAPL,2025-11-03T08:43:33.720105,702.8804,5,1,BSE
TSLA,2025-11-03T08:43:34.720105,66.2786,50,0,BSE
TSLA,2025-11-03T08:43:35.720105,597.784,50,1,NSE
INFY,2025-11-03T08:43:36.720105,398.8832,200,1,NASDAQ
AMZN,2025-11-03T08:43:37.720105,2032.7003,10,1,NASDAQ
GOOG,2025-11-03T08:43:38.720105,2267.0808,10,1,BSE
INFY,2025-11-03T08:43:39.720105,3187.8802,10,0,NASDAQ
MSFT,2025-11-03T08:43:40.720105,754.1412,50,0,NSE
TSLA,2025-11-03T08:43:41.720105,3450.3336,5,0,NSE
TCS,2025-11-03T08:43:42.720105,3274.2114,1,0,NASDAQ
MSFT,2025-11-03T08:43:43.720105,2946.0053,200,0,NASDAQ
RELIANCE,2025-11-03T08:43:44.720105,789.8522,50,0,NASDAQ
MSFT,2025-11-03T08:43:45.720105,477.805,10,1,NASDAQ
MSFT,2025-11-03T08:43:46.720105,182.6919,1,1,BSE
MSFT,2025-11-03T08:43:47.720105,2185.2359,10,1,BSE
AMZN,2025-11-03T08:43:48.720105,2688.3417,5,1,BSE
TSLA,2025-11-03T08:43:49.720105,874.9175,1,1,NASDAQ
MSFT,2025-11-03T08:43:50.720105,1302.2629,5,1,NASDAQ
MSFT,2025-11-03T08:43:51.720105,2106.813,100,0,BSE
RELIANCE,2025-11-03T08:43:52.720105,236.248,200,1,NSE
RELIANCE,2025-11-03T08:43:53.720105,1673.7994,100,1,NASDAQ
INFY,2025-11-03T08:43:54.720105,1254.4985,10,0,NASDAQ
AMZN,2025-11-03T08:43:55.720105,3176.9015,10,1,BSE
GOOG,2025-11-03T08:43:56.720105,1870.5302,1,1,BSE
TCS,2025-11-03T08:43:57.720105,1314.7288,200,1,NSE
GOOG,2025-11-03T08:43:58.720105,1269.6765,200,0,NASDAQ
AMZN,2025-11-03T08:43:59.720105,2925.3001,100,0,NASDAQ
TSLA,2025-11-03T08:44:00.720105,2283.5758,10,0,NASDAQ
TSLA,2025-11-03T08:44:01.720105,2361.8188,100,1,NSE
INFY,2025-11-03T08:44:02.720105,902.9968,100,1,NASDAQ
TCS,2025-11-03T08:44:03.720105,1068.6405,50,1,NSE
TCS,2025-11-03T08:44:04.720105,2489.4065,100,0,BSE
INFY,2025-11-03T08:44:05.720105,673.9275,200,1,NSE
TCS,2025-11-03T08:44:06.720105,1017.1391,50,0,BSE
INFY,2025-11-03T08:44:07.720105,1540.5043,100,0,NSE
AMZN,2025-11-03T08:44:08.720105,816.6982,10,1,NASDAQ
AAPL,2025-11-03T08:44:09.720105,2575.377,50,1,BSE
AAPL,2025-11-03T08:44:10.720105,2634.7661,5,0,NASDAQ
AAPL,2025-11-03T08:44:11.720105,2951.2319,50,0,NSE
GOOG,2025-11-03T08:44:12.720105,3159.0036,5,1,NASDAQ
TCS,2025-11-03T08:44:13.720105,1806.0577,5,0,NASDAQ
INFY,2025-11-03T08:44:14.720105,1015.4936,200,0,NSE
MSFT,2025-11-03T08:44:15.720105,226.4524,1,1,NSE
RELIANCE,2025-11-03T08:44:16.720105,3479.9541,50,1,BSE
INFY,2025-11-03T08:44:17.720105,984.6653,10,1,NASDAQ
RELIANCE,2025-11-03T08:44:18.720105,3363.0104,10,1,NASDAQ
RELIANCE,2025-11-03T08:44:19.720105,2959.5417,200,0,NASDAQ
AMZN,2025-11-03T08:44:20.720105,1194.1441,200,0,NASDAQ
TCS,2025-11-03T08:44:21.720105,1317.3599,200,0,NSE
GOOG,2025-11-03T08:44:22.720105,1584.2738,200,1,BSE
AAPL,2025-11-03T08:44:23.720105,922.4857,100,1,BSE
TCS,2025-11-03T08:44:24.720105,867.8738,5,1,NASDAQ
MSFT,2025-11-03T08:44:25.720105,1595.9049,50,1,NASDAQ
MSFT,2025-11-03T08:44:26.720105,2305.4907,10,1,NSE
AMZN,2025-11-03T08:44:27.720105,3292.492,200,0,NSE
GOOG,2025-11-03T08:44:28.720105,2037.0081,5,1,NSE
TCS,2025-11-03T08:44:29.720105,3256.4876,50,1,NASDAQ
TCS,2025-11-03T08:44:30.720105,1652.1817,200,1,NSE
MSFT,2025-11-03T08:44:31.720105,2613.4969,1,0,NSE
MSFT,2025-11-03T08:44:32.720105,1648.2267,50,0,BSE
TSLA,2025-11-03T08:44:33.720105,544.715,1,0,BSE
MSFT,2025-11-03T08:44:34.720105,1011.8985,5,0,BSE
GOOG,2025-11-03T08:44:35.720105,462.3234,10,1,BSE
GOOG,2025-11-03T08:44:36.720105,623.2248,10,0,BSE
MSFT,2025-11-03T08:44:37.720105,602.4933,10,0,BSE
GOOG,2025-11-03T08:44:38.720105,1069.0235,5,0,NASDAQ
AAPL,2025-11-03T08:44:39.720105,496.9996,200,0,NSE
AMZN,2025-11-03T08:44:40.720105,2982.0529,10,0,NASDAQ
MSFT,2025-11-03T08:44:41.720105,2471.5402,200,1,BSE
INFY,2025-11-03T08:44:42.720105,731.7935,10,0,NSE
TSLA,2025-11-03T08:44:43.720105,1193.6581,50,1,NSE
TSLA,2025-11-03T08:44:44.720105,480.8329,10,1,NSE
AMZN,2025-11-03T08:44:45.720105,1261.1411,5,1,NASDAQ
GOOG,2025-11-03T08:44:46.720105,1054.3851,5,1,BSE
RELIANCE,2025-11-03T08:44:47.720105,3129.9727,1,0,NASDAQ
INFY,2025-11-03T08:44:48.720105,3462.6791,5,1,NSE
INFY,2025-11-03T08:44:49.720105,1933.9172,10,1,BSE
TSLA,2025-11-03T08:44:50.720105,1330.2955,10,0,NSE
TSLA,2025-11-03T08:44:51.720105,2247.7726,50,1,NSE
MSFT,2025-11-03T08:44:52.720105,466.2415,100,1,BSE
TSLA,2025-11-03T08:44:53.720105,1398.3061,5,0,NASDAQ
TCS,2025-11-03T08:44:54.720105,2557.2526,50,1,BSE
TCS,2025-11-03T08:44:55.720105,220.5017,5,0,BSE
AAPL,2025-11-03T08:44:56.720105,2853.0051,1,1,BSE
AMZN,2025-11-03T08:44:57.720105,2811.1948,1,1,NSE
INFY,2025-11-03T08:44:58.720105,166.9467,5,1,BSE
TSLA,2025-11-03T08:44:59.720105,1677.8787,100,1,NASDAQ
TSLA,2025-11-03T08:45:00.720105,653.0801,10,0,NSE
TCS,2025-11-03T08:45:01.720105,211.434,10,1,NSE
TCS,2025-11-03T08:45:02.720105,1099.3062,1,0,NASDAQ
INFY,2025-11-03T08:45:03.720105,3218.4877,10,1,BSE
TCS,2025-11-03T08:45:04.720105,999.4959,5,0,NASDAQ
GOOG,2025-11-03T08:45:05.720105,2602.4381,1,1,NSE
INFY,2025-11-03T08:45:06.720105,2228.673,10,1,NASDAQ
MSFT,2025-11-03T08:45:07.720105,1514.9679,10,1,NASDAQ
AMZN,2025-11-03T08:45:08.720105,2792.5281,50,1,NSE
MSFT,2025-11-03T08:45:09.720105,584.2582,100,0,NASDAQ
INFY,2025-11-03T08:45:10.720105,1770.4012,1,0,BSE
TCS,2025-11-03T08:45:11.720105,3080.1844,10,1,NASDAQ
TCS,2025-11-03T08:45:12.720105,253.4616,200,1,NSE
TCS,2025-11-03T08:45:13.720105,437.9885,1,1,NASDAQ
AMZN,2025-11-03T08:45:14.720105,3070.5215,10,1,NASDAQ
AMZN,2025-11-03T08:45:15.720105,1371.2134,200,1,NSE
MSFT,2025-11-03T08:45:16.720105,1398.82,200,1,BSE
AAPL,2025-11-03T08:45:17.720105,2375.2133,5,1,BSE
MSFT,2025-11-03T08:45:18.720105,3446.1692,100,1,NSE
TCS,2025-11-03T08:45:19.720105,3090.5845,50,0,BSE
RELIANCE,2025-11-03T08:45:20.720105,2346.1302,100,0,BSE
INFY,2025-11-03T08:45:21.720105,2228.6729,100,0,NASDAQ
MSFT,2025-11-03T08:45:22.720105,1376.6643,50,1,BSE
TCS,2025-11-03T08:45:23.720105,2562.3846,50,0,BSE
MSFT,2025-11-03T08:45:24.720105,855.2443,200,0,NASDAQ
INFY,2025-11-03T08:45:25.720105,2626.6282,200,1,BSE
TSLA,2025-11-03T08:45:26.720105,2189.5508,50,0,BSE
INFY,2025-11-03T08:45:27.720105,940.622,50,1,NSE
TCS,2025-11-03T08:45:28.720105,54.9463,200,0,BSE
MSFT,2025-11-03T08:45:29.720105,1210.9628,100,0,NASDAQ
TCS,2025-11-03T08:45:30.720105,510.5683,200,0,NASDAQ
TCS,2025-11-03T08:45:31.720105,2382.6785,50,1,NSE
MSFT,2025-11-03T08:45:32.720105,741.602,100,0,NSE
GOOG,2025-11-03T08:45:33.720105,849.4478,10,0,NSE
AMZN,2025-11-03T08:45:34.720105,804.2494,10,1,NASDAQ
TCS,2025-11-03T08:45:35.720105,1744.3078,200,1,NASDAQ
AAPL,2025-11-03T08:45:36.720105,3496.439,200,0,NASDAQ
RELIANCE,2025-11-03T08:45:37.720105,1747.3762,100,1,NASDAQ
TSLA,2025-11-03T08:45:38.720105,2338.0427,1,1,BSE
MSFT,2025-11-03T08:45:39.720105,2561.3438,5,1,NSE
MSFT,2025-11-03T08:45:40.720105,2185.6191,100,0,BSE
TSLA,2025-11-03T08:45:41.720105,620.1809,5,0,BSE
AMZN,2025-11-03T08:45:42.720105,688.3297,200,0,BSE
TCS,2025-11-03T08:45:43.720105,2399.9868,50,1,NSE
RELIANCE,2025-11-03T08:45:44.720105,2160.9237,5,1,NSE
AAPL,2025-11-03T08:45:45.720105,3150.8403,200,0,BSE
TSLA,2025-11-03T08:45:46.720105,1599.3952,200,1,NASDAQ
TCS,2025-11-03T08:45:47.720105,834.7986,100,0,NASDAQ
TCS,2025-11-03T08:45:48.720105,324.7075,50,1,NSE
TCS,2025-11-03T08:45:49.720105,2399.0233,100,0,NSE
AAPL,2025-11-03T08:45:50.720105,442.7002,5,1,BSE
MSFT,2025-11-03T08:45:51.720105,513.7721,5,1,NSE
RELIANCE,2025-11-03T08:45:52.720105,1963.0273,1,1,BSE
RELIANCE,2025-11-03T08:45:53.720105,1228.5707,50,0,BSE
GOOG,2025-11-03T08:45:54.720105,1880.0276,50,0,NSE
MSFT,2025-11-03T08:45:55.720105,885.0571,1,0,NSE
TSLA,2025-11-03T08:45:56.720105,1927.5768,100,1,NSE
MSFT,2025-11-03T08:45:57.720105,1379.242,10,0,BSE
GOOG,2025-11-03T08:45:58.720105,83.514,5,1,NSE
RELIANCE,2025-11-03T08:45:59.720105,729.4673,1,1,NASDAQ
RELIANCE,2025-11-03T08:46:00.720105,2670.3042,200,1,NSE
TCS,2025-11-03T08:46:01.720105,3225.7196,5,1,NSE
RELIANCE,2025-11-03T08:46:02.720105,2819.3903,200,0,NSE
AAPL,2025-11-03T08:46:03.720105,1247.8434,1,1,NASDAQ
MSFT,2025-11-03T08:46:04.720105,2912.8314,200,0,BSE
TCS,2025-11-03T08:46:05.720105,1415.8227,50,1,NASDAQ
TSLA,2025-11-03T08:46:06.720105,1625.8666,100,0,BSE
GOOG,2025-11-03T08:46:07.720105,466.3563,200,1,NSE
AAPL,2025-11-03T08:46:08.720105,1481.3785,200,1,NASDAQ
TCS,2025-11-03T08:46:09.720105,2477.6947,1,0,NSE
INFY,2025-11-03T08:46:10.720105,1400.8153,200,0,BSE
INFY,2025-11-03T08:46:11.720105,529.0986,10,0,BSE
AMZN,2025-11-03T08:46:12.720105,264.2613,100,0,NSE
AAPL,2025-11-03T08:46:13.720105,1903.1867,10,0,BSE
GOOG,2025-11-03T08:46:14.720105,3280.4301,5,0,BSE
AAPL,2025-11-03T08:46:15.720105,876.4477,5,0,NSE
AMZN,2025-11-03T08:46:16.720105,2428.928,1,1,BSE
INFY,2025-11-03T08:46:17.720105,1340.7317,100,1,NSE
RELIANCE,2025-11-03T08:46:18.720105,1068.3708,10,0,NSE
TCS,2025-11-03T08:46:19.720105,3272.2495,10,0,NSE
AMZN,2025-11-03T08:46:20.720105,3158.3268,10,1,BSE
TCS,2025-11-03T08:46:21.720105,3169.1838,5,0,BSE
RELIANCE,2025-11-03T08:46:22.720105,2609.6078,1,1,NASDAQ
AAPL,2025-11-03T08:46:23.720105,1492.99,5,0,NASDAQ
AMZN,2025-11-03T08:46:24.720105,192.3762,50,0,BSE
INFY,2025-11-03T08:46:25.720105,786.6773,5,0,BSE
AAPL,2025-11-03T08:46:26.720105,404.0123,50,1,BSE
TCS,2025-11-03T08:46:27.720105,2204.4819,10,1,NSE
TCS,2025-11-03T08:46:28.720105,1585.5028,5,0,NASDAQ
GOOG,2025-11-03T08:46:29.720105,2168.2244,5,0,NASDAQ
AMZN,2025-11-03T08:46:30.720105,764.578,50,0,BSE
TCS,2025-11-03T08:46:31.720105,3057.2684,5,0,NSE
GOOG,2025-11-03T08:46:32.720105,1732.5589,1,0,NSE
